timestamp,tracking_ms,estimator_ms,total_ms,observations
1598870274.934843063,1.247614,3.176838,4.425892,364
1598870274.967538595,1.421557,2.465479,3.889506,364
1598870275.000607967,1.273575,1.464387,2.739262,364
1598870275.035897255,1.341865,1.449608,2.793103,364
1598870275.069503546,1.268075,2.887344,4.156439,364
1598870275.101211071,1.305775,1.441697,2.748592,364
1598870275.136803389,1.359106,1.490217,2.850603,364
1598870275.168895245,1.424257,2.940445,4.365652,364
1598870275.204796314,1.163764,3.005185,4.170659,363
1598870275.235446453,1.342496,2.912014,4.255861,363
1598870275.269798756,1.387616,3.440161,4.829457,363
1598870275.302042246,1.281285,3.163868,4.446603,363
1598870275.336407900,1.317966,2.719502,4.038658,363
1598870275.371507406,1.434317,2.342438,3.778425,363
1598870275.404197216,1.258854,1.516348,2.776742,363
1598870275.437918901,1.266725,1.573399,2.841274,363
1598870275.471821547,1.402036,2.940525,4.343861,363
1598870275.506280184,1.170574,1.610549,2.782993,363
1598870275.538633347,1.338756,1.510218,2.850224,363
1598870275.572578192,1.375476,3.018045,4.396631,363
1598870275.604244471,1.242795,2.599960,3.844245,363
1598870275.637988091,1.281616,3.261628,4.544574,363
1598870275.672510147,1.230415,3.274949,4.506804,362
1598870275.707340717,1.238735,3.402420,4.642545,362
1598870275.740197182,1.342006,2.822423,4.165729,361
1598870275.773318529,1.151473,2.327077,3.479940,360
1598870275.806999445,1.244664,1.745941,2.991925,359
1598870275.840052366,1.392086,1.524509,2.918025,359
1598870275.874402761,1.279455,2.809053,4.089428,359
1598870275.907122374,1.344486,1.646899,2.994035,359
1598870275.940618038,1.331236,1.555398,2.887594,359
1598870275.974490404,1.193674,3.184187,4.378691,359
1598870276.008544922,1.208865,2.892663,4.102738,359
1598870276.041407824,1.243825,2.771243,4.016208,358
1598870276.075186729,1.229244,3.306269,4.536633,358
1598870276.108870506,1.451297,3.117937,4.570814,358
1598870276.142386675,1.266095,2.650471,3.918346,357
1598870276.176844358,1.452197,2.186756,3.640403,357
1598870276.182522058,1.159864,1.339766,2.500870,357
1598870276.208862305,1.352656,1.408156,2.761482,355
1598870276.242950678,1.280985,2.639942,3.921907,354
1598870276.276255369,1.089842,1.434897,2.525999,354
1598870276.310534716,1.410516,1.415347,2.826803,354
1598870276.343942165,1.306126,2.841723,4.148659,353
1598870276.377082109,1.208594,2.625771,3.835755,353
1598870276.411588669,1.398316,2.459459,3.858965,353
1598870276.443731785,1.305406,2.919464,4.226190,351
1598870276.477448940,1.222214,2.750323,3.973837,349
1598870276.512339354,1.286355,2.738753,4.026148,349
1598870276.545130014,1.432558,2.141615,3.575503,348
1598870276.578915596,1.152864,1.427097,2.581241,348
1598870276.612376213,1.372446,1.383196,2.756972,346
1598870276.646315813,1.477407,2.483530,3.961907,345
1598870276.678563118,1.101563,1.430967,2.533740,343
1598870276.712227106,1.200004,1.394096,2.595410,343
1598870276.745733261,1.262035,2.891894,4.154789,343
1598870276.781447172,1.198794,3.302229,4.502383,343
1598870276.813797474,1.478427,2.612211,4.091938,341
1598870276.847403765,1.400787,2.914764,4.316921,374
1598870276.882027864,1.201024,2.705232,3.908016,374
1598870276.914777040,1.309126,2.698201,4.008507,371
1598870276.948376417,1.396767,2.211256,3.609393,371
1598870276.982058764,1.096133,1.438287,2.535860,371
1598870277.014812469,1.307396,1.508918,2.817394,371
1598870277.051290035,1.395976,3.171478,4.568434,370
1598870277.083925962,1.246225,1.422046,2.670591,370
1598870277.115542412,1.358586,1.412686,2.772952,368
1598870277.149522781,1.461367,2.835144,4.298861,365
1598870277.183603048,1.225165,2.975245,4.201700,365
1598870277.217131376,1.395026,3.619323,5.015709,365
1598870277.250994682,1.613769,2.927595,4.542914,364
1598870277.284640551,1.412947,2.672311,4.086508,363
1598870277.325874090,1.588408,2.650982,4.240740,361
1598870277.351871490,1.416597,2.137115,3.554962,361
