# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598871637.657715082168579,0.00236,0.00007,0.00061,0.00325,0.00000,0.00087,0.00717
1598871637.690101623535156,0.00217,0.00008,0.00091,0.00349,0.00015,0.00111,0.00791
1598871637.726237535476685,0.00229,0.00008,0.00034,0.00341,0.00000,0.00100,0.00712
1598871637.790967464447021,0.00225,0.00012,0.00007,0.00315,0.00060,0.00097,0.00715
1598871637.824870586395264,0.00207,0.00007,0.00005,0.00321,0.00000,0.00085,0.00626
1598871637.859299659729004,0.00259,0.00015,0.00075,0.00320,0.00007,0.00102,0.00780
1598871637.891654729843140,0.00260,0.00019,0.00148,0.00334,0.00000,0.00141,0.00902
1598871637.926093101501465,0.00228,0.00010,0.00001,0.00341,0.00000,0.00089,0.00668
1598871637.959172010421753,0.00246,0.00007,0.00231,0.00330,0.00000,0.00117,0.00931
1598871637.993462324142456,0.00224,0.00008,0.00010,0.00343,0.00000,0.00092,0.00676
1598871638.027181386947632,0.00186,0.00009,0.00063,0.00340,0.00000,0.00104,0.00701
1598871638.061167001724243,0.00273,0.00011,0.00026,0.00352,0.00000,0.00091,0.00752
1598871638.094668149948120,0.00231,0.00006,0.00060,0.00365,0.00000,0.00088,0.00750
1598871638.127631902694702,0.00235,0.00008,0.00007,0.00338,0.00000,0.00084,0.00673
1598871638.161101579666138,0.00210,0.00007,0.00004,0.00339,0.00000,0.00089,0.00649
1598871638.201982975006104,0.00241,0.00014,0.00007,0.00345,0.00000,0.00103,0.00710
1598871638.261804580688477,0.00237,0.00010,0.00001,0.00342,0.00000,0.00091,0.00682
1598871638.296061515808105,0.00227,0.00007,0.00059,0.00336,0.00000,0.00086,0.00715
1598871638.329417705535889,0.00216,0.00007,0.00137,0.00332,0.00000,0.00086,0.00778
1598871638.362225294113159,0.00248,0.00010,0.00001,0.00342,0.00000,0.00116,0.00717
1598871638.395714282989502,0.00233,0.00006,0.00222,0.00335,0.00000,0.00148,0.00944
1598871638.430146694183350,0.00259,0.00009,0.00010,0.00354,0.00000,0.00102,0.00734
1598871638.463121652603149,0.00256,0.00018,0.00069,0.00318,0.00000,0.00110,0.00770
1598871638.497460842132568,0.00194,0.00011,0.00035,0.00302,0.00010,0.00103,0.00654
1598871638.530817508697510,0.00235,0.00009,0.00001,0.00312,0.00064,0.00092,0.00713
1598871638.564611673355103,0.00185,0.00012,0.00015,0.00328,0.00007,0.00104,0.00651
1598871638.598307847976685,0.00247,0.00010,0.00001,0.00341,0.00000,0.00103,0.00703
1598871638.631465911865234,0.00183,0.00007,0.00005,0.00342,0.00000,0.00086,0.00624
1598871638.665399789810181,0.00218,0.00006,0.00001,0.00369,0.00000,0.00121,0.00716
1598871638.698906183242798,0.00234,0.00009,0.00059,0.00336,0.00000,0.00097,0.00735
1598871638.732347726821899,0.00233,0.00010,0.00159,0.00365,0.00000,0.00106,0.00873
1598871638.765613555908203,0.00211,0.00009,0.00001,0.00345,0.00000,0.00121,0.00686
1598871638.809180974960327,0.00242,0.00012,0.00218,0.00339,0.00000,0.00098,0.00910
1598871638.867321014404297,0.00230,0.00010,0.00185,0.00332,0.00000,0.00091,0.00848
1598871638.902214288711548,0.00262,0.00009,0.00066,0.00331,0.00000,0.00091,0.00759
