# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715559.461841106414795,0.00185,0.00009,0.00004,0.00332,0.00046,0.00090,0.00667
1403715559.511842012405396,0.00214,0.00019,0.00154,0.00331,0.00078,0.00111,0.00907
1403715559.561842441558838,0.00222,0.00012,0.00322,0.00329,0.00002,0.00111,0.00997
1403715559.611841201782227,0.00188,0.00010,0.00008,0.00316,0.00009,0.00096,0.00628
1403715559.661838054656982,0.00196,0.00012,0.00022,0.00312,0.00007,0.00104,0.00653
1403715559.711833000183105,0.00212,0.00013,0.00008,0.00320,0.00010,0.00113,0.00676
1403715559.761826992034912,0.00200,0.00012,0.00001,0.00304,0.00074,0.00113,0.00704
1403715559.811821460723877,0.00192,0.00010,0.00040,0.00285,0.00182,0.00095,0.00804
1403715559.861817598342896,0.00193,0.00009,0.00020,0.00333,0.00216,0.00093,0.00864
1403715559.911813735961914,0.00221,0.00013,0.00325,0.00358,0.00077,0.00092,0.01086
1403715559.961811304092407,0.00214,0.00010,0.00211,0.00362,0.00039,0.00102,0.00938
1403715560.011811494827271,0.00226,0.00012,0.00010,0.00350,0.00000,0.00120,0.00717
1403715560.061810970306396,0.00234,0.00011,0.00253,0.00291,0.00290,0.00112,0.01192
1403715560.111810922622681,0.00205,0.00010,0.00087,0.00302,0.00010,0.00098,0.00712
1403715560.161809921264648,0.00226,0.00012,0.00240,0.00381,0.00106,0.00115,0.01078
1403715560.211810827255249,0.00238,0.00018,0.00041,0.00255,0.00013,0.00107,0.00672
1403715560.261811256408691,0.00307,0.00011,0.00013,0.00214,0.00015,0.00122,0.00683
1403715560.311811923980713,0.00177,0.00013,0.00002,0.00223,0.00069,0.00098,0.00581
1403715560.361812114715576,0.00151,0.00009,0.00087,0.00175,0.00021,0.00077,0.00519
1403715560.411811828613281,0.00180,0.00009,0.00005,0.00196,0.00312,0.00080,0.00783
1403715560.461813211441040,0.00225,0.00014,0.00022,0.00219,0.00551,0.00080,0.01110
1403715560.511813163757324,0.00218,0.00015,0.00012,0.00282,0.00214,0.00121,0.00862
1403715560.561813116073608,0.00195,0.00012,0.00165,0.00282,0.00090,0.00097,0.00841
1403715560.611812591552734,0.00216,0.00015,0.00274,0.00267,0.00145,0.00103,0.01020
1403715560.661812067031860,0.00245,0.00014,0.00214,0.00309,0.00222,0.00114,0.01118
1403715560.711811780929565,0.00193,0.00015,0.00158,0.00359,0.00010,0.00110,0.00845
1403715560.761811494827271,0.00354,0.00015,0.00036,0.00353,0.00000,0.00122,0.00880
1403715560.811811685562134,0.00217,0.00012,0.00426,0.00212,0.00105,0.00096,0.01069
1403715560.861810922622681,0.00232,0.00013,0.00024,0.00220,0.00000,0.00099,0.00588
1403715560.911809921264648,0.00212,0.00011,0.00013,0.00212,0.00016,0.00091,0.00555
1403715560.961809396743774,0.00191,0.00010,0.00132,0.00218,0.00521,0.00104,0.01176
1403715561.011809110641479,0.00217,0.00017,0.00031,0.00301,0.00000,0.00100,0.00667
1403715561.061809301376343,0.00234,0.00016,0.00042,0.00244,0.00000,0.00090,0.00626
1403715561.111809492111206,0.00253,0.00015,0.00056,0.00187,0.00000,0.00112,0.00624
1403715561.161809682846069,0.00234,0.00013,0.00033,0.00150,0.00000,0.00108,0.00538
1403715561.261808872222900,0.00236,0.00014,0.00040,0.00112,0.00783,0.00114,0.01299
1403715561.311808109283447,0.00218,0.00015,0.00019,0.00175,0.00064,0.00106,0.00596
1403715561.361808061599731,0.00225,0.00013,0.00020,0.00158,0.00007,0.00093,0.00516
1403715561.411808490753174,0.00194,0.00009,0.00045,0.00150,0.00000,0.00090,0.00487
1403715561.461812973022461,0.00196,0.00009,0.00093,0.00141,0.00921,0.00132,0.01493
1403715561.511814117431641,0.00190,0.00013,0.00019,0.00263,0.00000,0.00097,0.00582
1403715561.561815261840820,0.00212,0.00017,0.00121,0.00184,0.00001,0.00141,0.00677
1403715561.611814737319946,0.00260,0.00015,0.00007,0.00219,0.00000,0.00122,0.00624
1403715561.661814451217651,0.00242,0.00013,0.00019,0.00174,0.00000,0.00109,0.00558
1403715561.711813449859619,0.00195,0.00012,0.00046,0.00157,0.00523,0.00088,0.01021
1403715561.761811733245850,0.00238,0.00009,0.00082,0.00192,0.00008,0.00095,0.00624
1403715561.811811923980713,0.00206,0.00013,0.00052,0.00190,0.00396,0.00096,0.00953
1403715561.861811161041260,0.00192,0.00010,0.00092,0.00222,0.00011,0.00086,0.00614
1403715561.911810159683228,0.00216,0.00012,0.00198,0.00250,0.00311,0.00085,0.01072
1403715561.961810827255249,0.00245,0.00010,0.00109,0.00228,0.00008,0.00091,0.00691
1403715562.011810779571533,0.00198,0.00012,0.00008,0.00228,0.00000,0.00097,0.00542
1403715562.061812639236450,0.00186,0.00009,0.00009,0.00204,0.00615,0.00101,0.01126
1403715562.111812591552734,0.00238,0.00018,0.00073,0.00281,0.00001,0.00115,0.00727
1403715562.161813974380493,0.00190,0.00010,0.00022,0.00234,0.00442,0.00089,0.00987
1403715562.211816549301147,0.00227,0.00012,0.00030,0.00343,0.00000,0.00110,0.00723
1403715562.261818885803223,0.00236,0.00011,0.00022,0.00238,0.00009,0.00127,0.00643
