# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598870325.476697921752930,0.00204,0.00016,0.00064,0.00378,0.00036,0.00096,0.00793
1598870325.539472341537476,0.00246,0.00012,0.00194,0.00353,0.00012,0.00094,0.00911
1598870325.603645324707031,0.00229,0.00008,0.00056,0.00282,0.00040,0.00082,0.00696
1598870325.642113208770752,0.00223,0.00006,0.00019,0.00374,0.00020,0.00082,0.00723
1598870325.704208850860596,0.00196,0.00011,0.00233,0.00373,0.00004,0.00101,0.00918
1598870325.738580226898193,0.00228,0.00008,0.00001,0.00365,0.00002,0.00101,0.00705
1598870325.772899389266968,0.00212,0.00006,0.00173,0.00332,0.00011,0.00079,0.00814
1598870325.840311765670776,0.00232,0.00008,0.00007,0.00325,0.00021,0.00077,0.00671
1598870325.872972011566162,0.00199,0.00006,0.00010,0.00308,0.00007,0.00080,0.00611
1598870325.907267332077026,0.00194,0.00006,0.00144,0.00361,0.00193,0.00082,0.00979
1598870325.942368268966675,0.00217,0.00006,0.00002,0.00384,0.00038,0.00081,0.00730
1598870326.006603002548218,0.00227,0.00010,0.00049,0.00389,0.00000,0.00080,0.00756
1598870326.040465116500854,0.00172,0.00008,0.00003,0.00353,0.00000,0.00073,0.00609
1598870326.105761051177979,0.00235,0.00011,0.00188,0.00369,0.00067,0.00085,0.00955
1598870326.139032602310181,0.00195,0.00010,0.00090,0.00396,0.00000,0.00110,0.00801
1598870326.178796291351318,0.00187,0.00007,0.00117,0.00358,0.00000,0.00083,0.00752
1598870326.241099596023560,0.00187,0.00008,0.00226,0.00346,0.00001,0.00068,0.00837
1598870326.274472475051880,0.00255,0.00013,0.00066,0.00346,0.00010,0.00073,0.00763
1598870326.307730436325073,0.00228,0.00011,0.00125,0.00399,0.00014,0.00094,0.00871
1598870326.341228485107422,0.00193,0.00006,0.00015,0.00372,0.00030,0.00081,0.00697
1598870326.377918958663940,0.00201,0.00008,0.00007,0.00356,0.00132,0.00082,0.00786
1598870326.441802263259888,0.00216,0.00014,0.00174,0.00351,0.00010,0.00096,0.00861
1598870326.475557327270508,0.00232,0.00012,0.00001,0.00359,0.00000,0.00074,0.00679
1598870326.515255451202393,0.00202,0.00007,0.00011,0.00350,0.00053,0.00073,0.00695
1598870326.579569816589355,0.00236,0.00013,0.00009,0.00374,0.00008,0.00101,0.00741
1598870326.643876075744629,0.00203,0.00010,0.00152,0.00360,0.00012,0.00112,0.00851
1598870326.678834915161133,0.00211,0.00008,0.00014,0.00357,0.00035,0.00072,0.00697
1598870326.713448286056519,0.00234,0.00012,0.00007,0.00367,0.00069,0.00074,0.00762
1598870326.777717113494873,0.00259,0.00010,0.00272,0.00379,0.00002,0.00121,0.01043
1598870326.811024188995361,0.00210,0.00012,0.00154,0.00371,0.00040,0.00096,0.00882
1598870326.845132827758789,0.00202,0.00007,0.00099,0.00385,0.00009,0.00071,0.00773
1598870326.878743171691895,0.00239,0.00009,0.00044,0.00400,0.00000,0.00100,0.00791
